5.166562068307583794e-33,4.735079013596061088e-33,1.542108592312614198e-33,2.997687467941505268e-33,2.747336977879252404e-33,8.947457787717474591e-34,7.049275688960743944e-33,6.460558672197446387e-33,2.104058456242978821e-33,4.875772303072213539e-34,4.116146819994422288e-34,5.658795042034687408e-34,2.828968535791472693e-34,2.388226750278146489e-34,3.283285627247596665e-34,6.652521097499159938e-34,5.616085382650695045e-34,7.720880111616206311e-34,1.498636076002077480e-35,2.162687337171127192e-35,1.931035282357046854e-35,8.695226196146435446e-36,1.254811350759081546e-35,1.120404669399587113e-35,2.044744400142574784e-35,2.950778306189519686e-35,2.634711417471464546e-35,2.752141190926013935e-30,1.596817970822714124e-30,3.755031243849412783e-30,2.522297385246707225e-30,1.463460452465340461e-30,3.441431536691709992e-30,8.214554517438945748e-31,4.766161096312026987e-31,1.120796744330869245e-30,1.376955792989973935e-31,1.162431683903151429e-31,1.598087468022848525e-31,1.261959963286013292e-31,1.065351736496598615e-31,1.464623928190725980e-31,4.109919384555149070e-32,3.469610669577561687e-32,4.769950274714145896e-32,4.232264138205514337e-33,6.107596237559044610e-33,5.453392925740537071e-33,3.878808545384746588e-33,5.597523147042619601e-33,4.997955323901849997e-33,1.263240585552704553e-33,1.822987222797702353e-33,1.627721486136348892e-33,7.916714726628775014e-17,4.593351673612410975e-17,1.080159377184111248e-16,6.683322788942266891e-17,3.877726175306131872e-17,9.118749418798865616e-17,9.188096420339832307e-17,5.331019182454769818e-17,1.253627148332032098e-16,4.197130936335178395e-17,3.846609476708667911e-17,1.252754074065299390e-17,3.543235016493834686e-17,3.247323373845476564e-17,1.057580087353510586e-17,4.871167531416230944e-17,4.464354215582872597e-17,1.453939622804505705e-17,1.217438550768583863e-19,1.756890134765135883e-19,1.568704259347155209e-19,1.027766578871455155e-19,1.483173801355830563e-19,1.324306519513831028e-19,1.412952616907533747e-19,2.039037216267102261e-19,1.820629704061244938e-19,1.708385815297064751e-06,9.912213733653260071e-07,2.330927691551740073e-06,2.465377971950417093e-06,1.430435278342780641e-06,3.363770486446962101e-06,2.201303797528738831e-06,1.277216980990519271e-06,3.003466742250794148e-06,9.057190014010853098e-07,8.300782955955656351e-07,2.703378060333528813e-07,1.307046484955090633e-06,1.197889098956024963e-06,3.901255009332540141e-07,1.167044738621561546e-06,1.069579534072031447e-06,3.483379654105407073e-07,8.547423921385818537e-08,7.215770057799480916e-08,9.920094110635582632e-08,1.233481949101902015e-07,1.041310481032346120e-07,1.431572498498141462e-07,1.101359925185449529e-07,9.297725307773137044e-08,1.278232390017087956e-07
-2.601945733148643915e-06,-2.510251162163342259e-06,-8.471459856853621570e-07,-4.417244862590060232e-06,-4.261577752606915802e-06,-1.438174211498316255e-06,-2.952050402168864008e-06,-2.848017873086752713e-06,-9.611336684996672195e-07,-3.942459348056892103e-06,-8.067823074930184183e-07,-5.602135345327456060e-06,-6.692994430787229492e-06,-1.369650011374199912e-06,-9.510576357692319567e-06,-4.472936754865392499e-06,-9.153388577460506047e-07,-6.355930367220137232e-06,-4.084074469682833943e-06,-3.760139893220771073e-06,-3.761085141691716824e-06,-6.933410155257498087e-06,-6.383476186434563231e-06,-6.385080906279010167e-06,-4.633606891610773114e-06,-4.266085315530844758e-06,-4.267157751859265099e-06,-1.903927573845205201e-05,-3.232240468033942298e-05,-2.160110446757362168e-05,-1.836831700227748335e-05,-3.118333825300447301e-05,-2.083986491452345676e-05,-6.198840278143858006e-06,-1.052358434067426943e-05,-7.032924900370983643e-06,-1.481256032987581750e-05,-3.031232676807884181e-06,-2.104827480838622058e-05,-1.429055429902817946e-05,-2.924409703401678324e-06,-2.030651739817297948e-05,-4.822698975351642122e-06,-9.869139702343650061e-07,-6.852933665126547254e-06,-1.534463494308415762e-05,-1.412755189081577810e-05,-1.413110336687843398e-05,-1.480387819320009103e-05,-1.362968608477787191e-05,-1.363311240408964538e-05,-4.995932746879646136e-06,-4.599672744666931297e-06,-4.600829040377256143e-06,-4.116604191919218960e-07,-6.988634884428260713e-07,-4.670513648883591170e-07,-8.424191946656170023e-08,-1.430149680824019627e-07,-9.557708643669611149e-08,-5.849590778314609929e-07,-9.930673989305785289e-07,-6.636682152763569893e-07,-2.113731556687208413e-07,-2.039242029177352754e-07,-6.881923709058940787e-08,-4.325526459937786176e-08,-4.173091577082022572e-08,-1.408312375553596582e-08,-3.003559255490529625e-07,-2.897711514758495834e-07,-9.779040099263888957e-08,-3.317762156393146389e-07,-3.054608806249523429e-07,-3.055376693717927075e-07,-6.789446819704401982e-08,-6.250931521739365149e-08,-6.252502921642215741e-08,-4.714456384409032101e-07,-4.340522107874889352e-07,-4.341613256609268982e-07,-4.072471580201541674e-08,-6.913712279433464501e-08,-4.620442775955632948e-08,-3.749457304561062527e-08,-6.365340677582440741e-08,-4.253965331725136064e-08,-3.750399867573253330e-08,-6.366940838404485434e-08,-4.255034721253041516e-08,-2.091071011801743933e-08,-2.017380059340973145e-08,-6.808145115644795726e-09,-1.925214534994478581e-08,-1.857368492476380419e-08,-6.268146733906196891e-09,-1.925698507970784199e-08,-1.857835409872369477e-08,-6.269722461481271960e-09,-3.168383703357432007e-08,-6.483759728500050431e-09,-4.502193368432934598e-08,-2.917078532348613550e-08,-5.969490466975895566e-09,-4.145095055760175842e-08,-2.917811846560488186e-08,-5.970991116392268613e-09,-4.146137076768609895e-08
-5.832985164453825279e-15,-1.784101288948125446e-13,-3.012283869944662745e-13,-3.311785198245592079e-15,-1.012956500715279198e-13,-1.710279874221280476e-13,-5.420762864725567547e-15,-1.658017248693720269e-13,-2.799403063754716887e-13,-1.443354716915916876e-13,-1.417358090894824498e-13,-1.457227139264975635e-13,-8.194913329164409054e-14,-8.047312677296402214e-14,-8.273676572519453348e-14,-1.341351542905372427e-13,-1.317192121790765334e-13,-1.354243588709265247e-13,-2.064021801301477505e-14,-2.727426781750362362e-13,-3.109944592706821649e-13,-1.171886548257060766e-14,-1.548546994452237396e-13,-1.765728555638245829e-13,-1.918155527063932058e-14,-2.534677081791395962e-13,-2.890162015537673909e-13,-5.134670270272897405e-08,-2.915304002929646014e-08,-4.771798511219418186e-08,-1.570511768715474285e-06,-8.916871006287617431e-07,-1.459522291664265930e-06,-2.651658455585275331e-06,-1.505528126065851717e-06,-2.464263371278114445e-06,-5.242655221154111151e-08,-5.148228435039404685e-08,-5.293043616055226769e-08,-1.603540498366325369e-06,-1.574658725814406112e-06,-1.618952504012927369e-06,-2.707424297013864291e-06,-2.658660194811544253e-06,-2.733445990008731766e-06,-7.497086160698404374e-09,-9.906752713021448304e-08,-1.129616099588650136e-07,-2.293090194051540648e-07,-3.030120904867222005e-06,-3.455091145395315493e-06,-3.871662806735728790e-07,-5.116068455449140543e-06,-5.833589937373534499e-06,-1.162528993336783577e-14,-6.600473349608818801e-15,-1.080372025399606121e-14,-1.141590390286364010e-14,-6.481590558552014621e-15,-1.060913172230111848e-14,-1.173702333472501507e-14,-6.663912054548330857e-15,-1.090755735554013441e-14,-4.796896262983679010e-16,-1.467198795205743678e-14,-2.477224411068181528e-14,-4.710498153946961667e-16,-1.440772707473781898e-14,-2.432606497100044188e-14,-4.843000363482911755e-16,-1.481300388610734929e-14,-2.501033598706523547e-14,-1.697398190846757834e-15,-2.242965303026785276e-14,-2.557538065715021961e-14,-1.666825923711615067e-15,-2.202566688966295857e-14,-2.511473602246771060e-14,-1.713712284895841741e-15,-2.264522971168375637e-14,-2.582119166816214884e-14,-1.270820460862097968e-13,-7.215318183146484883e-14,-1.181010437666650522e-13,-1.679279626584408802e-12,-9.534420634101468721e-13,-1.560603427341537270e-12,-1.914796257513950494e-12,-1.087160986099394148e-12,-1.779475886463877579e-12,-5.243734955921730727e-15,-1.603870750567611942e-13,-2.707981896173234512e-13,-6.929143454862425448e-14,-2.119376857747258104e-12,-3.578364503447031536e-12,-7.900946182580837166e-14,-2.416616512956987665e-12,-4.080225145801073994e-12,-1.297546516834865865e-13,-1.274176079098532195e-13,-1.310017542209380251e-13,-1.714595804342184442e-12,-1.683713786650746496e-12,-1.731075188707645506e-12,-1.955065480060185593e-12,-1.919852302359507513e-12,-1.973856075152023103e-12
-3.486965511822518143e-04,-4.049279369688974016e-04,-2.579362689472781359e-03,-2.649013078020982120e-04,-3.076197332752002409e-04,-1.959516225269895742e-03,-2.218468637731446614e-04,-2.576222579951109462e-04,-1.641035798182926110e-03,-8.265705027531314395e-04,-2.110937931395901444e-04,-9.861388479640664870e-04,-6.279374041055532348e-04,-1.603658587444877241e-04,-7.491598916434363863e-04,-5.258786561021400879e-04,-1.343015748541726733e-04,-6.273988369656847324e-04,-1.498688124031182217e-03,-1.952345743123044949e-03,-2.517467279903793514e-03,-1.138538487683041656e-03,-1.483177676640805255e-03,-1.912494897166190123e-03,-9.534916791207372891e-04,-1.242116615848944897e-03,-1.601656852654849200e-03,-1.433067898656514003e-04,-1.088687453994634143e-04,-9.117429404248727674e-05,-1.664166811434959227e-04,-1.264251003502344663e-04,-1.058772123384830760e-04,-1.060062640924655866e-03,-8.053190631825795894e-04,-6.744304510465203972e-04,-1.327734260331120116e-04,-3.390835510838369221e-05,-1.584051607847425879e-04,-1.541846895405056669e-04,-3.937647284865214382e-05,-1.839498404682158943e-04,-9.821457083591441511e-04,-2.508253830771194352e-04,-1.171747641789978259e-03,-2.407368229569981414e-04,-3.136086180818248130e-04,-4.043850519293404376e-04,-2.795584434142393631e-04,-3.641816654193617440e-04,-4.695968579661212927e-04,-1.780767767883506721e-03,-2.319811784300063445e-03,-2.991299201528047503e-03,-8.473350771742595546e-04,-6.437120451264100474e-04,-5.390894426651068015e-04,-2.163967561208307079e-04,-1.643944670693876949e-04,-1.376754129437797285e-04,-1.010911996086230830e-03,-7.679798063047274265e-04,-6.431599484480213192e-04,-3.311824605376904092e-04,-3.845894949380159323e-04,-2.449808233612922343e-03,-8.457906685920487679e-05,-9.821842785061497697e-05,-6.256445285374561674e-04,-3.951167976751339969e-04,-4.588339896161632838e-04,-2.922740481521229200e-03,-1.423413047282600036e-03,-1.854284663371473301e-03,-2.391021664122788565e-03,-3.635184879625544892e-04,-4.735566800991429406e-04,-6.106313144220200384e-04,-1.698201058408101583e-03,-2.212251871611631109e-03,-2.852605242337556083e-03,-5.330031840713035478e-04,-4.049172268680510103e-04,-3.391059772928932859e-04,-6.943449279451201087e-04,-5.274869477624416318e-04,-4.417544255001951766e-04,-8.953284238850268278e-04,-6.801721141072381363e-04,-5.696236518898948253e-04,-2.083252667455134358e-04,-2.419201457420369432e-04,-1.541014439334071348e-03,-2.713859816421108776e-04,-3.151501364037935233e-04,-2.007484367482999243e-03,-3.499407476442698180e-04,-4.063727746216954056e-04,-2.588566204453420817e-03,-4.938262792855055818e-04,-1.261158752933650719e-04,-5.891587910855254281e-04,-6.433090505928965204e-04,-1.642915482688612496e-04,-7.674990142081173673e-04,-8.295198181152912487e-04,-2.118470043476957667e-04,-9.896575247663908382e-04
-2.072294447272105590e-24,-4.434438958751074685e-25,-3.257510349228834780e-24,-9.510466333493784756e-25,-2.035115351520201750e-25,-1.494982653074709571e-24,-3.329605810162577426e-24,-7.124920756944025497e-25,-5.233920980551117816e-24,-5.042893215449604310e-25,-2.539646437557245582e-24,-6.644485229313086253e-25,-2.314355771790580574e-25,-1.165530408825833312e-24,-3.049380996989242219e-25,-8.102538986336287650e-25,-4.080511601708194792e-24,-1.067585576662760801e-24,-6.538460004866883852e-25,-8.761122507119546134e-26,-6.773941754333237846e-25,-3.000722403664143961e-25,-4.020778068351130789e-26,-3.108793013678083806e-25,-1.050550246388890882e-24,-1.407670827939105973e-25,-1.088385670898305042e-24,-1.236262970441785865e-40,-5.673632612975774784e-41,-1.986333734904479804e-40,-2.645440992521534981e-41,-1.214083140054703447e-41,-4.250494282188931963e-41,-1.943323945052152858e-40,-8.918576691077737002e-41,-3.122385772442351413e-40,-1.846524759325127681e-41,-9.299264978513357983e-41,-2.432969718912209507e-41,-3.951321368364706938e-42,-1.989921025110695903e-41,-5.206236845930857350e-42,-2.902615273387869937e-41,-1.461783191457392493e-40,-3.824468115112521009e-41,-2.394147123689862924e-41,-3.208005590781589260e-42,-2.480372007339327894e-41,-5.123161572066943721e-42,-6.864712198780125848e-43,-5.307671540605579418e-42,-3.763441553039166848e-41,-5.042773446655296644e-42,-3.898981389677209509e-41,-2.369487706237664480e-38,-1.087438760812436618e-38,-3.807113436115764809e-38,-1.193295347509289517e-37,-5.476439529788352942e-38,-1.917296611751812019e-37,-3.122022496312453284e-38,-1.432802654211381617e-38,-5.016229357205470294e-38,-1.454354989887322098e-38,-3.112129376932861316e-39,-2.286150231810409566e-38,-7.324262702401165703e-38,-1.567296380801934031e-38,-1.151325844884133248e-37,-1.916249231468713795e-38,-4.100522615349118833e-39,-3.012217550178810690e-38,-4.588750380900003906e-39,-6.148635032061330131e-40,-4.754013602936142045e-39,-2.310936016251365698e-38,-3.096507974266521027e-39,-2.394164063162506308e-38,-6.046109410662290883e-39,-8.101403877798763215e-40,-6.263859220315936509e-39,-9.280316817073200982e-44,-4.259054053303736219e-44,-1.491091038484024192e-43,-1.243503706969839487e-44,-5.706862823610370647e-45,-1.997967602111623552e-44,-9.614546167418659010e-44,-4.412443306858426766e-44,-1.544792479816457199e-43,-5.696115255257656431e-44,-1.218894131319080696e-44,-8.953917923597875768e-44,-7.632433864983297296e-45,-1.633240977194435923e-45,-1.199768321423441308e-44,-5.901260072916805888e-44,-1.262792437991239094e-44,-9.276392062104117727e-44,-1.386139938413204707e-44,-6.980725560005854192e-44,-1.826369497242338025e-44,-1.857339771660264807e-45,-9.353730354589377559e-45,-2.447219512958116227e-45,-1.436061580123907761e-44,-7.232135443402109938e-44,-1.892145946752235707e-44
1.747325772030746500e-04,5.162426129532887199e-05,1.181617718040808466e-04,7.270721436071375687e-05,2.148114731834292209e-05,4.916778204339262835e-05,3.155512942151741571e-04,9.322876549637877815e-05,2.133895156608477616e-04,5.054409053905233084e-04,2.172648763740398241e-04,3.156211700089447806e-04,2.103168215288898078e-04,9.040514477859667617e-05,1.313317552567743233e-04,9.127807441419833563e-04,3.923607951346677072e-04,5.699834013338043320e-04,7.771460554949693404e-04,6.257056722140100962e-04,2.876086086015076858e-05,3.233748723386976128e-04,2.603596717028106608e-04,1.196755699040217763e-05,1.403455769559495839e-03,1.129968079366440144e-03,5.193952388520844021e-05,4.861475929135160605e-04,2.022887650070444591e-04,8.779387597835550637e-04,1.436309746378587875e-04,5.976566149823422843e-05,2.593846016686903832e-04,3.287541559590712904e-04,1.367964650433320319e-04,5.937003909175829833e-04,2.242994727060101251e-03,9.641561790607559987e-04,1.400631829613441150e-03,6.626866479467114802e-04,2.848573020215403322e-04,4.138128373536430768e-04,1.516810633363499397e-03,6.520043613920145946e-04,9.471681885626273946e-04,3.448740468055231344e-03,2.776693592662938907e-03,1.276320506849047600e-04,1.018920924263258575e-03,8.203665158449610379e-04,3.770853975649046479e-05,2.332188368767850253e-03,1.877721029002932165e-03,8.631034629786953592e-05,4.806578301729898706e-04,2.000044436586503633e-04,8.680247428015127990e-04,2.066118173994290039e-04,8.597234664293955495e-05,3.731223302725477373e-04,3.001454474998337184e-04,1.248922195281325527e-04,5.420356405622715843e-04,7.666543964301167835e-04,2.265059413535884232e-04,5.184450621264959785e-04,3.295480656305551726e-04,9.736407327014808498e-05,2.228547415302973211e-04,4.787352092265218396e-04,1.414410061820401939e-04,3.237415795765404090e-04,3.409795984529540979e-03,2.745338116982181265e-03,1.261907812297835649e-04,1.465708246282747696e-03,1.180089581649946574e-03,5.424338273976682986e-05,2.129237635203859100e-03,1.714318764688401624e-03,7.879948296886268616e-05,1.216872501507298783e-05,5.063475353764329232e-06,2.197562119736924861e-05,9.797437961252023170e-06,4.076769389182972143e-06,1.769329038781872218e-05,4.503439276688392900e-07,1.873906572499630360e-07,8.132805656079253124e-07,1.940924696555394052e-05,5.734408848847987989e-06,1.312537734830867758e-05,1.562701867156073509e-05,4.616959859923813290e-06,1.056767000066074846e-05,7.183033966775553167e-07,2.122207709230300844e-07,4.857480122076282698e-07,5.614423776177914020e-05,2.413372314415839257e-05,3.505911338525660530e-05,4.520355958997031623e-05,1.943084875252279825e-05,2.822723727778244344e-05,2.077803263554240672e-06,8.931482679204473448e-07,1.297478478883100596e-06
3.489043187400281323e-03,4.067235866770903957e-03,9.789805522563152854e-03,9.325609689369790747e-04,1.087101883550277252e-03,2.616645892144610266e-03,2.739511970167126786e-03,3.193494819080800427e-03,7.686717525171507005e-03,5.908293632257631024e-03,1.678567923793761706e-04,5.704560353316536631e-03,1.579184819024208450e-03,4.486522078868314471e-05,1.524730433162741969e-03,4.639048661616658811e-03,1.317970765331209716e-04,4.479082239189999953e-03,3.976203107950684185e-03,9.648723534752586396e-05,4.483201382743029679e-04,1.062770399756393560e-03,2.578937114068346312e-05,1.198282279946681264e-04,3.122018107824856524e-03,7.575943374889349620e-05,3.520100839406811060e-04,8.096060792535038775e-09,2.163937186138641872e-09,6.356830300193694216e-09,9.437713168432170067e-09,2.522537688465896883e-09,7.410263160195632375e-09,2.271650317886235698e-08,6.071728860176314343e-09,1.783644656608643377e-08,5.329056311572628690e-08,1.514004473281136806e-09,5.145296636851863096e-08,6.212169870737527494e-08,1.764900279371111519e-09,5.997958151435955337e-08,1.495264521158203572e-07,4.248101429996015268e-09,1.443703924691463313e-07,3.586384087756073401e-08,8.702781928569276901e-10,4.043677263147253521e-09,4.180707778686630423e-08,1.014497812133323333e-09,4.713782064295118690e-09,1.006293154385051172e-07,2.441888449350279877e-09,1.134603725891926913e-08,3.760114440384635627e-06,1.005013631961310093e-06,2.952350534332954909e-06,1.068262324499880806e-07,2.855280645456186103e-08,8.387736316404150642e-08,3.630455948133870259e-06,9.703581569012905918e-07,2.850545835314753206e-06,1.461577625973837160e-05,1.703785428594830001e-05,4.100998453124582194e-05,4.152395723360251572e-07,4.840516987598799955e-07,1.165108724684756852e-06,1.411178640970648167e-05,1.645034490746291814e-05,3.959585396531427082e-05,1.665651351033744330e-05,4.041898503443114353e-07,1.878035461817987181e-06,4.732176672472921746e-07,1.148318211889063414e-08,5.335567732692904632e-08,1.608215375024356442e-05,3.902523366304083943e-07,1.813275931161818979e-06,5.943781989215917707e-04,1.588670243759137042e-04,4.666913257572328014e-04,1.442328462801892205e-05,3.855094811245751013e-06,1.132481278256308418e-05,6.701662593516190725e-05,1.791238636502772699e-05,5.261982700947462029e-05,2.310381480893332340e-03,2.693250246642641971e-03,6.482632677794452833e-03,5.606411836552617896e-05,6.535487834561937983e-05,1.573086906962079836e-04,2.604973933321854491e-04,3.036661584434095047e-04,7.309221132791212782e-04,3.912365499212717285e-03,1.111517409575061736e-04,3.777456995813564204e-03,9.493814084427799058e-05,2.697227454907754670e-06,9.166442766503211286e-05,4.411223959056399867e-04,1.253244930467891108e-05,4.259113522903504919e-04
2.341866182593335607e-23,5.490786462622779436e-23,1.625294724085885938e-22,3.786088430400541350e-23,8.876938936329460856e-23,2.627609381180926237e-22,1.307576638074621769e-23,3.065770434086616428e-23,9.074802937062961784e-23,5.465176443742098180e-20,2.413553115304415064e-20,1.799555047068186282e-20,8.835535291276135442e-20,3.901984491655315187e-20,2.909335552225652564e-20,3.051471127560082931e-20,1.347602903949657403e-20,1.004778221729949515e-20,3.357890058882450631e-21,2.032760633018302647e-22,8.683800652508980997e-22,5.428691356059218408e-21,3.286358363107513889e-22,1.403907594154713763e-21,1.874871684322943752e-21,1.134988127967716603e-22,4.848583982857594322e-22,1.085260989022309345e-08,1.754538369887688146e-08,6.059534596839729048e-09,2.544524700526439897e-08,4.113725882861199489e-08,1.420730645560526899e-08,7.531894746269903388e-08,1.217679292258646071e-07,4.205419457295139885e-08,5.679589290796696866e-07,2.508242975786865455e-07,1.870156193260854298e-07,1.331647906398721507e-06,5.880876831812870006e-07,4.384805752468560669e-07,3.941730991257723506e-06,1.740763031454467019e-06,1.297920016402247340e-06,3.489628672453802237e-08,2.112511030684800097e-09,9.024488357714036190e-09,8.181853436677301186e-08,4.953035769354040666e-09,2.115899656220353369e-08,2.421861296992340760e-07,1.466118371009186028e-08,6.263147495099263509e-08,1.773714730826799354e-33,2.867559586080964933e-33,9.903503290993460147e-34,7.833150051633303637e-34,1.266383152227711203e-33,4.373624798111413981e-34,5.840428628015182903e-34,9.442204435704172597e-34,3.260992488425628732e-34,3.977630159967619389e-35,9.326031520505049957e-35,2.760542579850252867e-34,1.756616966156944707e-35,4.118599401400099900e-35,1.219121873211835489e-34,1.309740774780765662e-35,3.070844512450991910e-35,9.089822411688967364e-35,5.703333893004776136e-33,3.452618284506193926e-34,1.474932583052899621e-33,2.518729162138011803e-33,1.524759118448719155e-34,6.513656361026541465e-34,1.877974736574877117e-33,1.136866617837640519e-34,4.856608750404353117e-34,4.558726006283212984e-21,7.370079434104065546e-21,2.545356207585775765e-21,2.759708805169569126e-22,4.461613415911129160e-22,1.540878291146653877e-22,1.178926861028526633e-21,1.905967720105047655e-21,6.582516255358708050e-22,1.022313551242171182e-22,2.396936874292394681e-22,7.095028885704424777e-22,6.188763494710275132e-24,1.451029912370959717e-23,4.295106497259073431e-23,2.643793253403927500e-23,6.198690733767048276e-23,1.834837215836523229e-22,2.385757128180558792e-19,1.053607620605419535e-19,7.855741393330990660e-20,1.444262047019572285e-20,6.378207911093958241e-21,4.755617833673274446e-21,6.169778921623575489e-20,2.724722484317068324e-20,2.031564197788333682e-20
1.207195303048386100e-04,1.840914253821519710e-04,2.749448571244392296e-05,1.403287707198135403e-05,2.139945654087773382e-05,3.196058973935625738e-06,6.354167123091134157e-05,9.689796504777898440e-05,1.447193811466541497e-05,1.049097483983133267e-06,2.997921026181102970e-05,3.194263864336763628e-06,1.219509054755671287e-07,3.484892388636257057e-06,3.713128441646470064e-07,5.522006857390881584e-07,1.577979236175016268e-05,1.681325828388612352e-06,1.978667255492614580e-05,5.892907661097705432e-05,1.349489822633146886e-05,2.300074751166395180e-06,6.850130098742334997e-06,1.568696029804038620e-06,1.041487022906698455e-05,3.101778148490532311e-05,7.103145482979013641e-06,3.332756691619609478e-07,3.874117538912152503e-08,1.754222613828584037e-07,5.082292221174817515e-07,5.907841241888489118e-08,2.675104356369124827e-07,7.590522511924855344e-08,8.823499317216878711e-09,3.995331034718484893e-08,4.452828508261674978e-09,1.272448787143495834e-07,1.355785274026786433e-08,6.790347386195199947e-09,1.940422650415561443e-07,2.067506748721326824e-08,1.014154292111725454e-09,2.898066693068567891e-08,3.087869771505998542e-09,8.398329133504109151e-08,2.501207717157330036e-07,5.727824959616892153e-08,1.280704437062621862e-07,3.814220388909811107e-07,8.734655100899419987e-08,1.912762084034344062e-08,5.696627519141392189e-08,1.304541204872912981e-08,8.681160952895482187e-05,1.009129709057392039e-05,4.569397128853806746e-05,2.480745149967985858e-03,2.883708348475853009e-04,1.305759659012072213e-03,2.643216589085935729e-04,3.072571055868172598e-05,1.391277774786517016e-04,1.334663735367930487e-04,2.035297427262285921e-04,3.039764395233052953e-05,3.813960605404767903e-03,5.816104837612982338e-03,8.686488848020500631e-04,4.063748322739326423e-04,6.197018984735288205e-04,9.255393051678070023e-05,2.187595846005486311e-05,6.515143101765128483e-05,1.491983213460506842e-05,6.251315710553857199e-04,1.861779747979499340e-03,4.263519753531706227e-04,6.660733122853318888e-05,1.983713286770772289e-04,4.542750447612894525e-05,4.904639592886450572e-04,5.701331368300525487e-05,2.581595502652566927e-04,1.460709887001593191e-03,1.697982275971424973e-04,7.688561011562906455e-04,3.345060265140953207e-04,3.888419660063147478e-05,1.760698696212970352e-04,7.540517489762625690e-04,1.149892324219728553e-03,1.717391128537237247e-04,2.245732482847431159e-03,3.424633054406542917e-03,5.114769706915026212e-04,5.142780617395166683e-04,7.842490870311420509e-04,1.171294386667585399e-04,6.552989318683344027e-06,1.872594755277939848e-04,1.995236601329179271e-05,1.951624804623682070e-05,5.577000351563124892e-04,5.942254828868649447e-05,4.469267062887371072e-06,1.277146299939474895e-04,1.360790441022652487e-05
-2.503215469882608016e-04,-7.963495651973316602e-04,-1.324254097848064906e-04,-3.839904666455525094e-04,-1.221591368510704977e-03,-2.031391045269509183e-04,-5.307035057492016233e-04,-1.688330513840648021e-03,-2.807534152318387813e-04,-4.707049901193181970e-04,-2.096918486318408853e-03,-2.839561043348242091e-03,-7.220562152277827531e-04,-3.216649616330679879e-03,-4.355855032147743292e-03,-9.979356209462880191e-04,-4.445650026330642303e-03,-6.020117000013762605e-03,-5.084309737468214931e-04,-1.527758946789696060e-03,-4.508524403375138603e-04,-7.799274541685792929e-04,-2.343565218247891692e-03,-6.916026248495777155e-04,-1.077917995655293523e-03,-3.238982176148914090e-03,-9.558464844175888287e-04,-1.709721911218465683e-04,-2.622694380175322171e-04,-3.624759526523765960e-04,-5.439149433951952391e-04,-8.343594686221917365e-04,-1.153147105241985682e-03,-9.044791686341956084e-05,-1.387460976546752562e-04,-1.917574701205412651e-04,-3.757187513138000564e-04,-1.673769371101557985e-03,-2.266549860063459768e-03,-1.195276506737394991e-03,-5.324773384289789753e-03,-7.210589808492417867e-03,-1.987631916037140088e-04,-8.854595120562126515e-04,-1.199052968583145693e-03,-4.058317940011474346e-04,-1.219463774222590609e-03,-3.598723605361629492e-04,-1.291075325254453614e-03,-3.879488034729983593e-03,-1.144864280712321221e-03,-2.146936301365437601e-04,-6.451222116597359968e-04,-1.903801146469501400e-04,-8.347033321249614109e-05,-1.280425620045775377e-04,-1.769643843883848323e-04,-3.718475232821994380e-04,-5.704099615236911999e-04,-7.883491716327387664e-04,-5.035406707828175496e-04,-7.724257838578167407e-04,-1.067550126974399320e-03,-9.754813522751497182e-05,-3.103305169246380686e-04,-5.160503335277481790e-05,-4.345619705722962274e-04,-1.382474822803699162e-03,-2.298925031516687537e-04,-5.884660040954805193e-04,-1.872090725441321896e-03,-3.113110024860391402e-04,-1.981311396387221797e-04,-5.953544076790004544e-04,-1.756932846846037579e-04,-8.826438175606658807e-04,-2.652212510126109469e-03,-7.826866175431024773e-04,-1.195240070536945616e-03,-3.591517444084083976e-03,-1.059882128383279106e-03,-1.912001229458228329e-04,-2.932988602698936745e-04,-4.053609318409380252e-04,-5.745277403245475662e-04,-8.813191583478980360e-04,-1.218048903935158500e-03,-1.695471882597825543e-04,-2.600834994894323828e-04,-3.594548223353948653e-04,-2.234472384476402851e-04,-7.108541526817414033e-04,-1.182083303364204801e-04,-6.714254939232390225e-04,-2.136010289890266992e-03,-3.551983328743201591e-04,-1.981423987574808395e-04,-6.303517016258932586e-04,-1.048215332115794818e-04,-4.201705024242994679e-04,-1.871795099762737233e-03,-2.534708183029167443e-03,-1.262549446044362433e-03,-5.624464003728511449e-03,-7.616418558425942439e-03,-3.725872461699507050e-04,-1.659818996314848518e-03,-2.247658834473811700e-03
