9.169076040873892966e-34,5.319983381005623345e-34,1.251032000982762574e-33,5.177500328588130522e-35,3.004033948508382252e-35,7.064199890248902877e-35,5.557609559429046651e-36,3.224576867121561582e-36,7.582822278732888764e-36,4.248159574546851691e-31,3.893376481671336644e-31,1.267985034305366825e-31,1.462166120055449356e-32,1.340053989080143757e-32,4.364254038400663524e-33,1.569511905469910487e-33,1.438434840600718543e-33,4.684658314682613245e-34,1.222010977335371830e-17,1.031626639986426441e-17,1.418259350523847979e-17,7.448630675478883900e-18,6.288164328114078716e-18,8.644840594748157291e-18,4.514803984846484285e-20,3.811415896803573389e-20,5.239857158446421785e-20,2.637036058397997225e-07,3.805516617733619851e-07,3.397896094426617063e-07,1.607375714394794699e-07,2.319609916819590790e-07,2.071149404584271544e-07,9.076365221910029481e-09,1.309813666392615035e-08,1.169515518792463181e-08
5.695881644654758879e-05,9.669726625053679458e-05,6.462290694841618145e-05,5.612569155545849670e-05,9.528289522881456836e-05,6.367768098214658841e-05,5.563543468597589257e-05,9.445060091518531979e-05,6.312145762580057007e-05,2.131741931952353111e-04,2.056617704951196597e-04,6.940562199908983790e-05,2.108747659328390721e-04,2.034433768198775033e-04,6.865697049959940026e-05,2.090327787833897734e-04,2.016663027157993438e-04,6.805725314213872305e-05,4.609176259494895324e-06,9.432188210412638548e-07,6.549523268740102505e-06,4.627139075991793949e-06,9.468947200837191481e-07,6.575047978144779869e-06,4.519632076394240255e-06,9.248945578627152120e-07,6.422283241937063223e-06,4.559762962341397536e-07,4.198098429792319810e-07,4.199153775134337089e-07,4.577533206035846194e-07,4.214459199588209391e-07,4.215518657807160396e-07,4.510578569481657382e-07,4.152815171837889913e-07,4.153859133579414196e-07
4.111423386358249932e-13,2.334336661378595443e-13,3.820865403490513187e-13,3.244357254176660639e-13,1.842043829921013313e-13,3.015075613515743768e-13,3.445397174787381085e-13,1.956187962738707142e-13,3.201907862398381703e-13,1.213166886409828458e-07,3.710643083652733965e-06,6.265064868934047360e-06,1.178438418398111297e-07,3.604421135891788758e-06,6.085719300464081885e-06,1.251461562126930282e-07,3.827772783764237237e-06,6.462827130820735255e-06,2.746703497929926357e-14,2.697231928128232157e-14,2.773102712581982786e-14,3.381128345354240594e-14,3.320229989535440362e-14,3.413625166733916090e-14,2.833405600437464973e-14,2.782372417189183525e-14,2.860638129430369434e-14,3.002563398502381045e-13,3.967628550151456951e-12,4.524082933399203973e-12,3.696085952870679567e-13,4.884058787147647917e-12,5.569041235931630192e-12,2.916611145678677503e-13,3.854050061709460658e-12,4.394575219996420938e-12
2.794169567971249886e-03,2.122702878095119369e-03,1.777699703088819793e-03,2.694765298179561345e-03,2.047186441297417763e-03,1.714456962590879671e-03,2.769457185115282386e-03,2.103929126203233236e-03,1.761977251534969360e-03,4.447270601909876237e-04,5.164444855758161187e-04,3.289715318853247972e-03,4.328647342273979912e-04,5.026692211982274538e-04,3.201967846453226095e-03,4.448626190929985702e-04,5.166019049318233735e-04,3.290718069161179590e-03,2.629553269748690584e-03,6.715487331389166561e-04,3.137185059777761967e-03,2.653825939897494317e-03,6.777476115095707647e-04,3.166143536880231413e-03,2.630354793617899808e-03,6.717534303949640028e-04,3.138141316772615624e-03,1.654080308034881720e-03,2.154775631029399140e-03,2.778492060516497657e-03,1.669348660335802717e-03,2.174665761698497349e-03,2.804139542950816882e-03,1.609960573617465716e-03,2.097300713935994817e-03,2.704380585278318583e-03
3.118227122760735836e-25,1.431060827781543902e-25,5.010131238356494054e-25,4.329810949436281712e-25,1.987097987895130390e-25,6.956812393685676460e-25,2.114284095397874706e-25,9.703171156585433959e-26,3.397071597445017663e-25,8.259607679520425137e-41,1.767447966975882998e-41,1.298355913274077509e-40,1.585419873027853265e-41,3.392591077096947878e-42,2.492175593608180836e-41,7.741742217421579707e-42,1.656631534323385067e-42,1.216950874307930347e-41,1.583080568042553503e-38,7.972536306495879811e-38,2.085857265219427806e-38,2.188400003464173096e-39,1.102097949589944558e-38,2.883422447712886739e-39,1.483823704796881880e-39,7.472669804518992906e-39,1.955077029833258492e-39,6.200280836955618407e-44,8.307983829629590236e-45,6.423583109598140076e-44,8.571070152070613483e-45,1.148469143552331107e-45,8.879756080057645039e-45,1.190135032882574656e-44,1.594705605805914479e-45,1.232997584528646841e-44
2.465066814910073581e-04,1.025728253964051749e-04,4.451688610233946360e-04,2.487063217833928057e-04,1.034881081720324166e-04,4.491412132440304674e-04,3.356398198229150562e-04,1.396616287499399334e-04,6.061352795831428204e-04,1.222907684740478802e-03,3.613047255849507469e-04,8.269833885287567951e-04,1.103683857790751458e-03,3.260803724986420884e-04,7.463590489857639459e-04,1.489468576890366292e-03,4.400594109889707979e-04,1.007243462604703139e-03,1.209098148005847842e-03,5.197334779376492882e-04,7.550179814481020133e-04,1.081569528358984492e-03,4.649150224342906887e-04,6.753830889942168299e-04,1.472648933605508886e-03,6.330213583622656395e-04,9.195915377641896088e-04,3.061051325018855190e-05,2.464552401006052076e-05,1.132843313327700820e-06,2.738189487217108242e-05,2.204605790165536231e-05,1.013357608827091537e-06,2.762623031524460770e-05,2.224278034729224824e-05,1.022400050246890324e-06
4.643883436409777798e-03,1.241229817024861555e-03,3.646264485360154167e-03,3.538172459486641896e-03,9.456923746316627530e-04,2.778087081375901508e-03,2.718118230933672195e-03,7.265060462073226087e-04,2.134200418287344157e-03,2.276105652991387606e-08,2.653294342081331533e-08,6.386459122105420680e-08,3.191297090198102637e-08,3.720148272640524304e-08,8.954368346767282975e-08,2.451639342207646683e-08,2.857916892809614896e-08,6.878984031596621001e-08,1.057108877140016243e-05,3.003285150617743806e-07,1.020657022993562765e-05,1.945345977028270967e-05,5.526799378914998273e-07,1.878265405336475256e-05,1.138633309392874560e-05,3.234899057276028565e-07,1.099370281508202755e-05,1.671019540549504396e-03,4.054925045376084016e-05,1.884088139210587953e-04,3.075095868590501519e-03,7.462081054049016801e-05,3.467195632578662910e-04,2.342913998922343567e-03,5.685355809943623247e-05,2.641654612314368487e-04
1.197676543657117848e-23,1.936280278952958188e-23,6.687204760443616179e-24,3.367388066664124206e-21,5.444046758362447284e-21,1.880174879345732854e-21,2.232686525165049964e-22,3.609577987192135589e-22,1.246616378915780277e-22,2.510218325334834777e-09,5.885508276016451681e-09,1.742133957437515232e-08,3.499499311368377704e-08,8.204996334820854276e-08,2.428711687279565315e-07,2.320280526816950954e-09,5.440176300776315813e-09,1.610313914033604479e-08,4.102617956671272956e-34,1.811814577654842044e-34,1.350896339051254658e-34,2.034238496352025905e-35,8.983685541872124876e-36,6.698272582292195090e-36,3.792189889524507627e-34,1.674722091025629491e-34,1.248679621853543094e-34,1.054437382058831722e-21,6.383231024977125697e-23,2.726868320816839267e-22,5.228313085035798714e-23,3.165055683774337080e-24,1.352088001191598491e-23,1.469992811045131885e-20,8.898872401161785869e-22,3.801531410467210070e-21
6.316346160759617342e-05,7.342350404627808408e-06,3.324658322593969741e-05,3.036738825303102220e-05,3.530015609535837549e-06,1.598411289078876634e-05,3.177092473333744608e-05,3.693167792487895332e-06,1.672287532108499315e-05,1.750168186091552977e-07,2.668921550825280728e-07,3.986096869773802863e-08,1.288924758652088610e-07,1.965547707412664461e-07,2.935591554381210040e-08,1.348496984754140594e-07,2.056392461269986392e-07,3.071270322786399896e-08,4.558836159958132354e-05,1.302741736350683174e-03,1.388062199319902074e-04,6.983292711219588425e-05,1.995559075354624498e-03,2.126254223472493550e-04,3.512563457927066831e-05,1.003756848823426874e-03,1.069495894914052292e-04,2.575628818419199869e-04,7.670790909423419197e-04,1.756629300701701985e-04,3.945386349361390890e-04,1.175023106063061411e-03,2.690830765020872564e-04,1.896841560451419724e-04,5.649212687198288535e-04,1.293683095968291427e-04
1.169436291120215000e-03,1.793902253091119673e-03,2.479306903120677766e-03,1.155619025372287044e-03,1.772706721239595802e-03,2.450013094974638848e-03,1.156859513189497290e-03,1.774609615742804309e-03,2.452643037308222928e-03,9.301167563420158560e-04,2.958986485212368803e-03,4.920514997140167709e-04,9.224200854494553131e-04,2.934501016052796629e-03,4.879797975006476443e-04,9.234102481702372326e-04,2.937651027155142175e-03,4.885036145896309726e-04,4.540923004435531898e-04,2.022911503558884327e-03,2.739343821481573724e-03,4.557191773487564404e-04,2.030158990475520401e-03,2.749158071126913197e-03,4.508181160974467257e-04,2.008325514824783973e-03,2.719592073543682272e-03,1.040160022513974018e-03,3.125525120505367061e-03,9.223645070952571226e-04,1.043886604789627612e-03,3.136722942248250552e-03,9.256690632687634415e-04,1.031552748949337260e-03,3.099661552243712648e-03,9.147319856879334091e-04
