1.198498748572463201e-36,6.953801447538059291e-37,1.635235961527747783e-36,3.384653121923371753e-34,3.101985373258391525e-34,1.010246773833011122e-34,9.736176800524239852e-21,8.219320075945673419e-21,1.129975429173844890e-20,2.101016256818308955e-10,3.031984433427811223e-10,2.707219308069202057e-10
5.725974228893599435e-05,9.720813898488173100e-05,6.496432385143924683e-05,2.151356075608078493e-04,2.075540631082727159e-04,7.004422267584169614e-05,4.651585260290546663e-06,9.518973712810405948e-07,6.609785389752062824e-06,4.601717311711215166e-07,4.236725106149625236e-07,4.237790161717273316e-07
4.516383937117121640e-13,2.564260503127675623e-13,4.197207028463264209e-13,1.640472958667926356e-07,5.017619345030585738e-06,8.471768902464711065e-06,3.714157437289696760e-14,3.647260810459811440e-14,3.749855079759092623e-14,4.060137246661763128e-13,5.365121171271003090e-12,6.117571950035329324e-12
2.831852883018575080e-03,2.151330518387257942e-03,1.801674489278933195e-03,4.548853461958328849e-04,5.282409136767986322e-04,3.364857742318734003e-03,2.689616523303829665e-03,6.868879933460355931e-04,3.208843445201091122e-03,1.691862179991998442e-03,2.203994194718479106e-03,2.841957317163568402e-03
2.733905586902065297e-23,1.254682561033210049e-23,4.392632494174602572e-23,1.001057159093914890e-39,2.142131332768003828e-40,1.573595904872807550e-39,1.918679672874577481e-37,9.662643621128086798e-37,2.528040591290168230e-37,7.514685637693166306e-43,1.006920305780198501e-43,7.785326020801189737e-43
2.397927124657336646e-04,9.977910488391919833e-05,4.330440377697235429e-04,1.064127940401880931e-03,3.143936850603505661e-04,7.196096164596663689e-04,1.052111404675846107e-03,4.522523836728251112e-04,6.569880454510814349e-04,2.663610902607114754e-05,2.144560135830399946e-05,9.857573362663708764e-07
2.482985523496404265e-03,6.636591355504620595e-04,1.949579927223098978e-03,2.239558576318742648e-08,2.610690804926675212e-08,6.283912735080043734e-08,1.040135043287710413e-05,2.955061865145390169e-07,1.004268490929247179e-05,1.644188238061551795e-03,3.989815740656234955e-05,1.853835627166055275e-04
1.939305858638499849e-24,3.135270293825415987e-24,1.082807828083867517e-24,2.015389786530063035e-11,4.725323350684850677e-11,1.398714585560373274e-10,3.293886529494286707e-36,1.454659364899974727e-36,1.084599955671819995e-36,8.465806774211176483e-24,5.124932155486801784e-25,2.189332500492193786e-24
2.479229474156286110e-05,2.881946471810756225e-06,1.304961871165511918e-05,1.052293409296100152e-07,1.604696382999419277e-07,2.396651646517454994e-08,2.741012711411346540e-05,7.832770324994758502e-04,8.345761942452398609e-05,1.548603872447403072e-04,4.612084016965700022e-04,1.056178172129179708e-04
1.193570004581580258e-03,1.830923100898337137e-03,2.530472479934941371e-03,9.527127205796609172e-04,3.030871173176154492e-03,5.040052442464174401e-04,4.651238761155858533e-04,2.072055480031370720e-03,2.805892579583993147e-03,1.065429343284614392e-03,3.201455645748836100e-03,9.447721406254434460e-04
