-6.509408005594731944e-33,-6.509408005594731944e-33,-6.509408005594731944e-33,-3.675666112664111735e-34,-3.675666112664111735e-34,-3.675666112664111735e-34,-3.945517301508715163e-35,-3.945517301508715163e-35,-3.945517301508715163e-35,-1.512939865084597490e-30,-1.512939865084597490e-30,-1.512939865084597490e-30,-5.207359501423397410e-32,-5.207359501423397410e-32,-5.207359501423397410e-32,-5.589660860994343799e-33,-5.589660860994343799e-33,-5.589660860994343799e-33,-8.628932634426677879e-16,-8.628932634426677879e-16,-8.628932634426677879e-16,-5.259668980845186281e-16,-5.259668980845186281e-16,-5.259668980845186281e-16,-3.188018779326388714e-18,-3.188018779326388714e-18,-3.188018779326388714e-18,-3.662690583698652693e-05,-3.662690583698652693e-05,-3.662690583698652693e-05,-2.232551911768801834e-05,-2.232551911768801834e-05,-2.232551911768801834e-05,-1.260654640145329095e-06,-1.260654640145329095e-06,-1.260654640145329095e-06
-2.354920736132606884e-02,-2.354920736132606884e-02,-2.354920736132606884e-02,-2.320475794959099905e-02,-2.320475794959099905e-02,-2.320475794959099905e-02,-2.300206482146753897e-02,-2.300206482146753897e-02,-2.300206482146753897e-02,-3.406253006982700587e-02,-3.406253006982700587e-02,-3.406253006982700587e-02,-3.369511078189744990e-02,-3.369511078189744990e-02,-3.369511078189744990e-02,-3.340078461733732990e-02,-3.340078461733732990e-02,-3.340078461733732990e-02,-1.653804359846850597e-04,-1.653804359846850597e-04,-1.653804359846850597e-04,-1.660249542796081825e-04,-1.660249542796081825e-04,-1.660249542796081825e-04,-1.621675286868632033e-04,-1.621675286868632033e-04,-1.621675286868632033e-04,-3.621639497524287346e-06,-3.621639497524287346e-06,-3.621639497524287346e-06,-3.635753699726455114e-06,-3.635753699726455114e-06,-3.635753699726455114e-06,-3.582574278276328708e-06,-3.582574278276328708e-06,-3.582574278276328708e-06
-2.065681749846345889e-12,-2.065681749846345889e-12,-2.065681749846345889e-12,-1.630046078973768254e-12,-1.630046078973768254e-12,-1.630046078973768254e-12,-1.731053553994234054e-12,-1.731053553994234054e-12,-1.731053553994234054e-12,-6.859590358048781424e-04,-6.859590358048781424e-04,-6.859590358048781424e-04,-6.663225730072520068e-04,-6.663225730072520068e-04,-6.663225730072520068e-04,-7.076119337908274567e-04,-7.076119337908274567e-04,-7.076119337908274567e-04,-1.412514589226145880e-13,-1.412514589226145880e-13,-1.412514589226145880e-13,-1.738772721357914352e-13,-1.738772721357914352e-13,-1.738772721357914352e-13,-1.457101849846295846e-13,-1.457101849846295846e-13,-1.457101849846295846e-13,-5.415893575972567119e-11,-5.415893575972567119e-11,-5.415893575972567119e-11,-6.666839467362831392e-11,-6.666839467362831392e-11,-6.666839467362831392e-11,-5.260856631826611505e-11,-5.260856631826611505e-11,-5.260856631826611505e-11
-1.117804796479563318e-06,-1.117804796479563318e-06,-1.117804796479563318e-06,-1.078038215797641735e-06,-1.078038215797641735e-06,-1.078038215797641735e-06,-1.107918631944138863e-06,-1.107918631944138863e-06,-1.107918631944138863e-06,-6.455970203342710709e-07,-6.455970203342710709e-07,-6.455970203342710709e-07,-6.283768352323379871e-07,-6.283768352323379871e-07,-6.283768352323379871e-07,-6.457938071526410615e-07,-6.457938071526410615e-07,-6.457938071526410615e-07,-2.583027595157807410e-05,-2.583027595157807410e-05,-2.583027595157807410e-05,-2.606870799828277471e-05,-2.606870799828277471e-05,-2.606870799828277471e-05,-2.583814937363862669e-05,-2.583814937363862669e-05,-2.583814937363862669e-05,-2.752518260277625710e-06,-2.752518260277625710e-06,-2.752518260277625710e-06,-2.777925985832720461e-06,-2.777925985832720461e-06,-2.777925985832720461e-06,-2.679099591285179265e-06,-2.679099591285179265e-06,-2.679099591285179265e-06
-9.502172139021801943e-24,-9.502172139021801943e-24,-9.502172139021801943e-24,-1.319423100089613864e-23,-1.319423100089613864e-23,-1.319423100089613864e-23,-6.442856993521222255e-24,-6.442856993521222255e-24,-6.442856993521222255e-24,-2.191623376558367169e-39,-2.191623376558367169e-39,-2.191623376558367169e-39,-4.206789705040571547e-40,-4.206789705040571547e-40,-4.206789705040571547e-40,-2.054211758878017469e-40,-2.054211758878017469e-40,-2.054211758878017469e-40,-4.552174273752266095e-37,-4.552174273752266095e-37,-4.552174273752266095e-37,-6.292780290245547898e-38,-6.292780290245547898e-38,-6.292780290245547898e-38,-4.266759527035339277e-38,-4.266759527035339277e-38,-4.266759527035339277e-38,-3.962053330208878667e-43,-3.962053330208878667e-43,-3.962053330208878667e-43,-5.477015950158099642e-44,-5.477015950158099642e-44,-5.477015950158099642e-44,-7.605104662881631202e-44,-7.605104662881631202e-44,-7.605104662881631202e-44
-2.343780091860643219e-02,-2.343780091860643219e-02,-2.343780091860643219e-02,-2.364694223256045419e-02,-2.364694223256045419e-02,-2.364694223256045419e-02,-3.191256005632200909e-02,-3.191256005632200909e-02,-3.191256005632200909e-02,-3.742243879892846216e-03,-3.742243879892846216e-03,-3.742243879892846216e-03,-3.377404700037087409e-03,-3.377404700037087409e-03,-3.377404700037087409e-03,-4.557952113403854547e-03,-4.557952113403854547e-03,-4.557952113403854547e-03,-1.848375213803135630e-02,-1.848375213803135630e-02,-1.848375213803135630e-02,-1.653419378336377921e-02,-1.653419378336377921e-02,-1.653419378336377921e-02,-2.251271157762849140e-02,-2.251271157762849140e-02,-2.251271157762849140e-02,-3.981556696148002769e-03,-3.981556696148002769e-03,-3.981556696148002769e-03,-3.561605321362649405e-03,-3.561605321362649405e-03,-3.561605321362649405e-03,-3.593386409498103024e-03,-3.593386409498103024e-03,-3.593386409498103024e-03
-1.045423678935259456e-05,-1.045423678935259456e-05,-1.045423678935259456e-05,-7.965077762941398127e-06,-7.965077762941398127e-06,-7.965077762941398127e-06,-6.118984680977542619e-06,-6.118984680977542619e-06,-6.118984680977542619e-06,-7.728429605638605101e-08,-7.728429605638605101e-08,-7.728429605638605101e-08,-1.083592709321768557e-07,-1.083592709321768557e-07,-1.083592709321768557e-07,-8.324447527189370158e-08,-8.324447527189370158e-08,-8.324447527189370158e-08,-1.496326238133499544e-04,-1.496326238133499544e-04,-1.496326238133499544e-04,-2.753616293101375382e-04,-2.753616293101375382e-04,-2.753616293101375382e-04,-1.611723194555739539e-04,-1.611723194555739539e-04,-1.611723194555739539e-04,-1.963267650849111895e-02,-1.963267650849111895e-02,-1.963267650849111895e-02,-3.612905831177878196e-02,-3.612905831177878196e-02,-3.612905831177878196e-02,-2.752671139496766853e-02,-2.752671139496766853e-02,-2.752671139496766853e-02
-3.821813599138604956e-22,-3.821813599138604956e-22,-3.821813599138604956e-22,-1.074541333794242342e-19,-1.074541333794242342e-19,-1.074541333794242342e-19,-7.124554429724339458e-21,-7.124554429724339458e-21,-7.124554429724339458e-21,-2.516732503288615715e-06,-2.516732503288615715e-06,-2.516732503288615715e-06,-3.508580737088730242e-05,-3.508580737088730242e-05,-3.508580737088730242e-05,-2.326301803971147780e-06,-2.326301803971147780e-06,-2.326301803971147780e-06,-6.004535704384496432e-33,-6.004535704384496432e-33,-6.004535704384496432e-33,-2.977283727507913066e-34,-2.977283727507913066e-34,-2.977283727507913066e-34,-5.550197417828961678e-33,-5.550197417828961678e-33,-5.550197417828961678e-33,-3.239320084863407235e-20,-3.239320084863407235e-20,-3.239320084863407235e-20,-1.606181635294656723e-21,-1.606181635294656723e-21,-1.606181635294656723e-21,-4.515941219881416277e-19,-4.515941219881416277e-19,-4.515941219881416277e-19
-2.554383457598778445e-04,-2.554383457598778445e-04,-2.554383457598778445e-04,-1.228082695751006798e-04,-1.228082695751006798e-04,-1.228082695751006798e-04,-1.284842890271440947e-04,-1.284842890271440947e-04,-1.284842890271440947e-04,-5.242078856399226427e-08,-5.242078856399226427e-08,-5.242078856399226427e-08,-3.860569103309100885e-08,-3.860569103309100885e-08,-3.860569103309100885e-08,-4.038998987568161273e-08,-4.038998987568161273e-08,-4.038998987568161273e-08,-1.912100090832557359e-02,-1.912100090832557359e-02,-1.912100090832557359e-02,-2.928983222673204809e-02,-2.928983222673204809e-02,-2.928983222673204809e-02,-1.473264813934253847e-02,-1.473264813934253847e-02,-1.473264813934253847e-02,-1.909853821208372035e-02,-1.909853821208372035e-02,-1.909853821208372035e-02,-2.925542353612854349e-02,-2.925542353612854349e-02,-2.925542353612854349e-02,-1.406526467070061404e-02,-1.406526467070061404e-02,-1.406526467070061404e-02
-3.277581875929801245e-08,-3.277581875929801245e-08,-3.277581875929801245e-08,-3.238856192338322201e-08,-3.238856192338322201e-08,-3.238856192338322201e-08,-3.242332910495499310e-08,-3.242332910495499310e-08,-3.242332910495499310e-08,-2.418079474547199333e-08,-2.418079474547199333e-08,-2.418079474547199333e-08,-2.398069984576456320e-08,-2.398069984576456320e-08,-2.398069984576456320e-08,-2.400644169091743797e-08,-2.400644169091743797e-08,-2.400644169091743797e-08,-6.033979935230860854e-07,-6.033979935230860854e-07,-6.033979935230860854e-07,-6.055597880731144044e-07,-6.055597880731144044e-07,-6.055597880731144044e-07,-5.990472563206812801e-07,-5.990472563206812801e-07,-5.990472563206812801e-07,-2.753460306046394204e-07,-2.753460306046394204e-07,-2.753460306046394204e-07,-2.763325130834053198e-07,-2.763325130834053198e-07,-2.763325130834053198e-07,-2.730675556017038508e-07,-2.730675556017038508e-07,-2.730675556017038508e-07
