-1.087777851393515832e-04,1.277578321445420925e-04,-5.124521200890902619e-05,2.011061316249518512e-03,1.138216550460681084e-02,3.541233779342215296e-03,7.750638100127079579e-15,-5.272565844335279400e-12,5.782406342759701941e-13,-3.583001597254116544e-02,-8.158203152014077697e-02,-4.175509510140243408e-02
2.386697433338372043e-08,-5.472414861632900711e-08,-1.448386430746984256e-07,4.952603522888304570e-04,-2.559327894960120031e-03,-1.620026512156645757e-04,-1.021323945633987246e-09,4.214479213930457874e-10,-3.671438154123580884e-10,8.326717441348662710e-09,-5.994312515723797810e-09,3.309782919622869644e-09
1.012170422551291601e-29,-4.940932572827929175e-30,3.269924191863905082e-30,-3.026571737172707483e-13,9.559473028346213753e-13,6.313063911653148401e-13,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.501155725295356781e-32,-9.943223585038777688e-32,4.627978314646855007e-32
-1.797193202042570641e-07,4.233732887220123412e-07,-1.422802901790259131e-07,9.221265283876320462e-07,3.126879119140538263e-06,-4.007016502268688129e-07,9.175216299457024383e-02,6.462569427974844405e-02,-9.123157687681379691e-02,3.280883699938438869e-03,6.337287369594799685e-03,-1.020379554860241511e-02
3.488707627399794687e-89,-2.881982504294845727e-90,-9.403407076666216579e-90,-1.054074594923574581e-33,1.008240229518846694e-32,-1.195773597509952038e-32,1.261358048264955373e-07,1.765175926520453094e-08,4.574438615948539162e-08,-4.108525070742791272e-11,3.595472656684787562e-12,1.898974129127786165e-11
-1.475841214492754938e-05,1.302857671742041824e-05,-8.903054186867904662e-06,-3.437489749434157697e-03,-1.388180119251296481e-03,-1.321072525144032297e-02,-1.197170051577521772e-03,-7.066706933233845526e-04,3.406176515216093222e-03,6.823594591889823813e-14,-7.778695976075967363e-13,-6.375045912570184787e-14
2.528631927888193365e-17,1.771703626704635048e-15,5.869340584378827582e-16,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.120220824817302789e-06,2.114206908269425177e-06,-3.027817769397384684e-06,-1.009080393354352205e-12,7.485530089044239941e-13,-1.683926272819376407e-13
5.288251425784751802e-07,1.749032727613718409e-05,1.056669101923443639e-05,6.845317153090790276e-05,-2.084950257899809655e-04,4.565700636170588061e-05,2.459771187982382618e-02,3.330041434980057086e-02,4.979955191267326775e-02,-1.659720029289699359e-16,3.309259208510223855e-16,7.066625691876057318e-17
4.215506665147358140e-03,3.133470772611815849e-03,5.263442689204918951e-03,-1.571171119283816184e-02,-2.474083186634026127e-03,-4.467822128045900905e-03,1.285681381106494343e-03,-1.540130774054739200e-02,-2.250132161628122865e-02,-1.463892609499054323e-02,-1.782831710050552382e-02,-1.667945160914506564e-02
-2.155857707578334693e-04,3.182180917367581586e-04,-1.008992112007744231e-04,1.063652830074566925e-06,-2.522113735541707130e-06,-5.456971490864850430e-06,-1.059900353085978627e-05,1.241593188162942629e-06,-8.247840051741062094e-06,1.139882201716106052e-04,-3.837514116592904154e-05,-7.569728501238244609e-05
-3.209372504214969973e-11,-3.495263246085278298e-11,-6.236935786400944376e-11,8.727974487169698081e-09,3.701696417303602882e-09,-2.362080467747175504e-08,-2.918693976826320442e-04,1.221188985366360146e-05,-1.334046236352850405e-04,-8.693609619254286450e-03,-1.326148644398185764e-02,2.146388242240875044e-02
-7.204037856019229183e-04,-3.215883548683768560e-04,9.607457988571309901e-05,3.478387281520475219e-03,-2.345699154271159350e-03,-1.191489738175298884e-03,-2.268239158191972041e-02,-1.642837091001965802e-02,8.007060361756762612e-02,-4.214831462060925592e-03,1.954109848457880050e-02,4.669206638172310533e-03
1.586411129014831261e-13,3.443604099056073257e-13,4.848235081413313581e-13,4.511930942854946015e-05,1.034211106161213360e-05,-3.036947638587789939e-06,6.793036631073251508e-03,-1.965432204198083385e-02,-8.166653873741939486e-05,-5.537678034547449854e-13,3.634366424659632998e-13,-5.920016085179511414e-13
-4.929016696693536669e-03,9.081361998858127754e-03,-1.047780993303270691e-03,-4.175487541147094861e-01,-5.477984860680755741e-01,-6.319937833653202497e-02,2.992433018285803797e-05,1.719996944800608529e-06,1.556995539601457412e-04,-1.585759369472410432e-02,-1.497995071860120340e-02,5.525365822859561703e-03
-6.201587901207912979e-05,6.091240813786592682e-05,1.120476090332884345e-04,-3.244655834604879933e-03,1.998498057596011929e-02,2.192221026903214826e-02,-8.825161527444548567e-08,6.225751777808010404e-07,-5.606117757499857573e-07,-4.045703234587401040e-03,1.043191511951875941e-02,-1.400797781272121283e-02
-1.773166487842307197e-04,1.725092239810797207e-04,5.620261133776174639e-05,-8.207668786866555632e-06,-8.754980552087105269e-06,-4.901275667297276458e-05,8.402843419580728135e-05,1.042919262693884726e-06,-1.844450220526906131e-05,5.638530729497727521e-04,4.867101658678292986e-04,1.385459241951168753e-04
7.273183565926175098e-02,7.850569050235019219e-03,-2.224461775457120538e-02,3.008788271405503589e-07,-5.910032273086424283e-06,-1.479459254292085106e-06,1.824323928102733645e-03,1.414982193183205231e-04,-5.651204595353774562e-02,4.988583445510429295e-05,-1.884809030229628573e-03,4.786137773625436659e-02
4.949986504921823835e-11,2.477239029545796511e-10,-1.962106878625831440e-10,1.434815287581541464e-07,3.115037495849607390e-07,-1.319022518939310930e-07,1.158142495639221131e-09,-8.340918266940090506e-10,7.018205583298927454e-10,-7.152634790224364746e-24,3.302782430845626667e-23,-6.808269024706609938e-24
-1.144593606768027649e-12,6.504030851840853083e-12,2.434586254732484588e-11,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-3.113571989877039260e-04,-4.891152550430868105e-05,7.979470651464423540e-05,-2.543221982712538272e-08,1.606460932990841965e-09,1.086717178035113598e-08,-1.168052424135718540e-09,-2.899821703538211040e-09,-5.691778821827341732e-10,4.077828723338542739e-04,-9.050441465745001808e-04,9.659387213329478613e-04
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.993764578659961806e-08,2.563869573104696642e-08,-7.513783442679819781e-08,7.430859769819429285e-04,-3.667776305465348958e-04,-5.089014469806091810e-04,-3.123822998376053246e-05,5.594630696027908364e-05,7.345303040434703892e-05
1.073432684410637990e-11,2.248793996453335129e-12,3.213377997781074519e-12,1.031640945620021851e-17,-4.349626301226703028e-18,8.486222794536175880e-18,4.745109290027376687e-10,2.404273465044900645e-09,3.676246244667410548e-10,-1.557910694406759242e-11,-4.699757029878804208e-12,9.318616341692812964e-13
1.191491827378226946e-02,-3.211906528664836696e-02,7.481329781892545605e-03,-8.595297676918944732e-04,2.904785803047484744e-04,-1.711142595387927894e-04,3.735463602595777487e-04,-6.419107847714987901e-03,-7.715114036259125389e-03,-1.618642528464826276e-07,-1.138020729413213184e-07,-1.746777923585581893e-07
-9.081511912483174751e-05,2.266774674560425684e-04,-1.707062872548755004e-04,-5.791859569471523452e-30,-6.859735408352560858e-30,1.148037801500288410e-29,5.896598754507881269e-14,4.593182497707660634e-13,1.855148095595853069e-13,6.748306016229550285e-15,-3.109979996288833947e-15,1.579027463229110535e-14
2.765344721465476723e-06,-7.849418237922560073e-06,2.814327527351990878e-05,6.624483101793721476e-05,-4.530654343414367419e-06,-6.695929144655170638e-07,-2.352388986053187414e-02,1.327102823300456702e-01,2.098559448760617743e-02,2.522715606696373178e-07,-6.123427739492851664e-06,-2.696256788932305527e-07
-3.376558099936341694e-27,-5.924858269007568771e-26,7.338037068293092890e-26,1.144823814199307302e-02,3.658861655615884730e-03,9.486952497746028307e-03,-9.455818683839862672e-07,1.443317614578459509e-06,-5.804984940904119061e-07,4.193952865157760529e-09,-1.299328093297053900e-09,6.107483104669727217e-09
-1.539055369542697862e-09,4.741921068887088569e-09,-2.026296352807066771e-09,-1.619914758323040072e-04,4.154385401960402052e-04,4.483718268450157755e-04,-1.300424327366839217e-01,4.179707991593818034e-02,4.611795288762158412e-02,-1.189484296893387885e-06,2.415258453971945680e-06,4.491609433897127248e-07
3.930403371348607094e-02,3.698026407996148762e-02,2.122060934399017662e-01,-1.904279456658662098e-04,-6.880765912693554906e-03,-2.884229400422363108e-03,9.105014840413573618e-02,-1.170871850792623708e-01,2.075352045324634596e-03,-1.876621088612279858e-02,-4.259364894336811758e-02,5.863516714371903686e-03
-2.497379014260518381e-14,-2.740365310761489377e-14,-1.044954375689426478e-14,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.694870574880478706e-34,-4.779733012010228353e-33,-3.891041068471809830e-33
4.344617603575341507e-05,-7.843262813858420748e-05,1.144055184195169367e-04,-4.610641652589356210e-03,-4.568029702988514115e-03,3.446079928215514329e-03,4.152119735789351536e-16,6.707107140671634756e-16,2.199101797177472444e-16,-1.433033482628075142e-08,-3.228231759295359857e-08,-5.479484197411380416e-08
-4.950544871310594820e-18,-1.275088120911537382e-18,-4.444841303534007428e-19,2.485242328638095501e-07,-1.354303645818096063e-07,-1.198821704585668250e-06,-3.566037148800738685e-06,2.577641230957752389e-05,-4.876440061862311693e-05,-1.377068335451494228e-02,2.827203294918354849e-03,-6.777764386873195296e-03
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-6.242964408864056875e-07,-4.117407186318313265e-07,-2.292756068627851077e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
8.241934023962440406e-09,-6.963870785699881596e-09,-1.892779160766915763e-08,9.040148833034158160e-11,-1.602406397148573641e-10,2.905894787743336692e-11,-3.693091992251093341e-15,-1.498505831164950469e-15,3.661066164083784649e-15,4.717365019217729678e-05,-2.815751564226642571e-05,1.550098916984808613e-05
-3.030307120588808713e-09,-1.366985694089127739e-09,8.180078896458301929e-09,-2.905175370352105361e-12,-4.148539021658435747e-12,2.203764132483253243e-12,4.850294826053513464e-04,-2.394799107167552257e-04,-1.162851369308706023e-04,2.111925764037494904e-03,-1.442891944828077612e-04,-5.426556300303718439e-03
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-9.520820878061526630e-13,2.877829684371958320e-11,-6.628667577840377311e-11,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.477827148390417242e-12,5.042761904054969517e-12,2.715244059556703541e-12,9.371466784539635224e-27,9.679595688563840723e-27,1.604990112219376029e-26,-1.401377796567546768e-06,-2.147717149159118579e-06,-3.610728388700845293e-06,-1.761438077603157062e-07,9.939836330102571000e-08,1.638966875827058651e-07
2.179863224981387317e-15,1.018852024310820752e-15,2.295340181909365549e-15,-1.485269891830484949e-04,8.817123472975866216e-04,1.760224537484037215e-04,-4.000056042754160977e-11,1.424218613764213260e-11,7.521417917128056060e-11,-4.946504412738948140e-05,1.334664834258928554e-05,-8.871697101383302906e-05
-5.309251026494653286e-10,7.527290625064425541e-10,9.312112753606609070e-10,3.101656406263154307e-15,-8.000226844975726762e-15,2.002440194829121110e-15,1.921338589412893972e-22,5.026070060759672633e-22,-2.156165094482243934e-22,-5.350595637245304643e-09,2.061238887698824508e-08,8.598785259913655390e-09
1.222230878564112451e-04,-6.279289519814207322e-05,1.163433582782624255e-04,2.303081917925129045e-11,-3.702650972900218899e-10,-4.620161574527634306e-11,4.546105986804663962e-03,4.450961922023099343e-02,4.275117275831249314e-02,1.775203380179355972e-01,3.171539520630537595e-02,-2.837064843331873476e-01
2.450231428072048897e-13,-3.264344086419346706e-14,1.229990862603248341e-14,5.400930363661431263e-09,1.436533740694875673e-09,3.461060617675974351e-09,-5.303692055235825721e-05,7.290211384107968468e-05,-1.676535094373339676e-05,-1.669106115684033387e-01,1.634435294202220279e-01,1.196949884858142243e-01
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-3.795504895101030832e-39,-8.459525478026866650e-40,-3.129050437797302228e-39,-1.227771817060001564e-129,-3.068996627734218666e-129,7.882822126845513814e-131,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
5.271548905203958867e-06,-2.303204156209562206e-04,-6.088588904785696427e-05,9.533690162980999749e-02,1.128762373720950118e-01,-2.355586474279100506e-01,-6.131906399327816809e-03,2.063147104913198165e-02,-1.147796501988617964e-03,7.253195274178774642e-06,1.528144305713948403e-05,-3.042972541878015873e-06
5.096561463354210356e-03,-5.268570360884703568e-02,-1.743772393425700382e-02,-9.272509092795760965e-02,9.332042519347294451e-02,-9.723730447666152632e-02,-1.839263878074131886e-01,-1.456416152617588389e-01,-9.642114131593464144e-02,3.379015907539559271e-02,-3.850301957454184930e-03,3.365613340785574004e-02
